dataset,model,metric,best,median,mean,worst
electricity,lightgts_random-reset,CSS_trend_margin,0.824042551028214,0.824042551028214,0.824042551028214,0.824042551028214
electricity,lightgts_random-reset,CSS_trend_pvalue,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.8852459016393442
electricity,lightgts_random-reset,CSS_volatility_bal_acc,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.5227272727272727
electricity,lightgts_random-reset,CSS_volatility_margin,0.8635592995093239,0.8635592995093239,0.8635592995093239,0.8635592995093239
electricity,lightgts_random-reset,CSS_volatility_pvalue,0.5081967213114754,0.5081967213114754,0.5081967213114754,0.5081967213114754
electricity,moment_random-reset,CSS_seasonality_bal_acc,0.4409090909090909,0.4409090909090909,0.4409090909090909,0.4409090909090909
electricity,moment_random-reset,CSS_seasonality_margin,0.6749572843493061,0.6749572843493061,0.6749572843493061,0.6749572843493061
electricity,moment_random-reset,CSS_seasonality_pvalue,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.7049180327868853
electricity,moment_random-reset,CSS_trend_bal_acc,0.6090909090909091,0.6090909090909091,0.6090909090909091,0.6090909090909091
electricity,moment_random-reset,CSS_trend_margin,0.7072431136883671,0.7072431136883671,0.7072431136883671,0.7072431136883671
electricity,moment_random-reset,CSS_trend_pvalue,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623
electricity,moment_random-reset,CSS_volatility_bal_acc,0.5090909090909091,0.5090909090909091,0.5090909090909091,0.5090909090909091
electricity,moment_random-reset,CSS_volatility_margin,0.6717691814437848,0.6717691814437848,0.6717691814437848,0.6717691814437848
electricity,moment_random-reset,CSS_volatility_pvalue,0.5081967213114754,0.5081967213114754,0.5081967213114754,0.5081967213114754
electricity,neurips2023-one-fits-all_random-reset,CSS_seasonality_bal_acc,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182
electricity,neurips2023-one-fits-all_random-reset,CSS_seasonality_margin,0.8655784459982441,0.8655784459982441,0.8655784459982441,0.8655784459982441
electricity,neurips2023-one-fits-all_random-reset,CSS_seasonality_pvalue,0.18032786885245902,0.18032786885245902,0.18032786885245902,0.18032786885245902
electricity,neurips2023-one-fits-all_random-reset,CSS_trend_bal_acc,0.5181818181818182,0.5181818181818182,0.5181818181818182,0.5181818181818182
electricity,neurips2023-one-fits-all_random-reset,CSS_trend_margin,0.8249224703437473,0.8249224703437473,0.8249224703437473,0.8249224703437473
electricity,neurips2023-one-fits-all_random-reset,CSS_trend_pvalue,0.4262295081967213,0.4262295081967213,0.4262295081967213,0.4262295081967213
electricity,neurips2023-one-fits-all_random-reset,CSS_volatility_bal_acc,0.5136363636363637,0.5136363636363637,0.5136363636363637,0.5136363636363637
electricity,neurips2023-one-fits-all_random-reset,CSS_volatility_margin,0.8006338470340008,0.8006338470340008,0.8006338470340008,0.8006338470340008
electricity,neurips2023-one-fits-all_random-reset,CSS_volatility_pvalue,0.4262295081967213,0.4262295081967213,0.4262295081967213,0.4262295081967213
electricity,sundial_random-reset,CSS_seasonality_bal_acc,0.4772727272727273,0.4772727272727273,0.4772727272727273,0.4772727272727273
electricity,sundial_random-reset,CSS_seasonality_margin,0.9170911413338733,0.9170911413338733,0.9170911413338733,0.9170911413338733
electricity,sundial_random-reset,CSS_seasonality_pvalue,0.6885245901639344,0.6885245901639344,0.6885245901639344,0.6885245901639344
electricity,sundial_random-reset,CSS_trend_bal_acc,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
